contract_type,symbol,description,strike,expiration_date,mark,bid,bid_size,ask,ask_size,last,last_size,open_interest,total_volume,delta,gamma,theta,vega,rho,volatility,theoretical_volatility,theoretical_option_value,intrinsic_value,extrinsic_value,underlying_price
CALL,SPXW  260414C06180000,SPXW 04/14/2026 6180.00 C,6180.0,2026-04-14,639.4,637.3,2,641.5,9,360.0,1,2,0,0.998,0.0,0.826,0.027,0.207,59.829,29.0,639.234,640.16,-280.16,6820.16
CALL,SPXW  260414C06185000,SPXW 04/14/2026 6185.00 C,6185.0,2026-04-14,634.4,632.3,2,636.5,9,0.0,0,0,0,0.998,0.0,0.826,0.027,0.207,59.382,29.0,634.234,635.16,-635.16,6820.16
CALL,SPXW  260414C06190000,SPXW 04/14/2026 6190.00 C,6190.0,2026-04-14,629.4,627.3,2,631.5,9,407.74,2,2,0,0.998,0.0,0.825,0.027,0.207,58.934,29.0,629.234,630.16,-222.42,6820.16
CALL,SPXW  260414C06195000,SPXW 04/14/2026 6195.00 C,6195.0,2026-04-14,624.4,622.3,2,626.5,9,0.0,0,0,0,0.998,0.0,0.825,0.027,0.207,58.486,29.0,624.234,625.16,-625.16,6820.16
CALL,SPXW  260414C06200000,SPXW 04/14/2026 6200.00 C,6200.0,2026-04-14,619.35,617.2,9,621.5,9,623.98,5,14,0,0.997,0.0,0.8,0.031,0.207,58.9,29.0,619.259,620.16,3.82,6820.16
CALL,SPXW  260414C06205000,SPXW 04/14/2026 6205.00 C,6205.0,2026-04-14,614.35,612.2,9,616.5,9,0.0,0,0,0,0.997,0.0,0.8,0.031,0.208,58.447,29.0,614.259,615.16,-615.16,6820.16
CALL,SPXW  260414C06210000,SPXW 04/14/2026 6210.00 C,6210.0,2026-04-14,609.4,607.4,2,611.4,9,0.0,0,0,0,0.997,0.0,0.8,0.031,0.208,57.994,29.0,609.259,610.16,-610.16,6820.16
CALL,SPXW  260414C06215000,SPXW 04/14/2026 6215.00 C,6215.0,2026-04-14,604.4,602.4,2,606.4,9,0.0,0,0,0,0.997,0.0,0.8,0.031,0.208,57.541,29.0,604.259,605.16,-605.16,6820.16
CALL,SPXW  260414C06220000,SPXW 04/14/2026 6220.00 C,6220.0,2026-04-14,599.4,597.4,2,601.4,9,237.83,1,1,0,0.997,0.0,0.8,0.032,0.208,57.088,29.0,599.259,600.16,-362.33,6820.16
CALL,SPXW  260414C06225000,SPXW 04/14/2026 6225.00 C,6225.0,2026-04-14,594.4,592.4,2,596.4,9,252.88,1,2,0,0.997,0.0,0.8,0.032,0.208,56.636,29.0,594.259,595.16,-342.28,6820.16
CALL,SPXW  260414C06230000,SPXW 04/14/2026 6230.00 C,6230.0,2026-04-14,589.4,587.4,2,591.4,9,259.72,1,6,0,0.997,0.0,0.8,0.032,0.208,56.183,29.0,589.259,590.16,-330.44,6820.16
CALL,SPXW  260414C06235000,SPXW 04/14/2026 6235.00 C,6235.0,2026-04-14,584.4,582.4,2,586.4,9,0.0,0,0,0,0.997,0.0,0.8,0.032,0.209,55.731,29.0,584.259,585.16,-585.16,6820.16
CALL,SPXW  260414C06240000,SPXW 04/14/2026 6240.00 C,6240.0,2026-04-14,579.4,577.4,2,581.4,9,315.53,1,3,0,0.997,0.0,0.8,0.032,0.209,55.278,29.0,579.259,580.16,-264.63,6820.16
CALL,SPXW  260414C06245000,SPXW 04/14/2026 6245.00 C,6245.0,2026-04-14,574.4,572.4,2,576.4,9,359.26,2,2,0,0.997,0.0,0.775,0.036,0.209,55.553,29.0,574.284,575.16,-215.9,6820.16
CALL,SPXW  260414C06250000,SPXW 04/14/2026 6250.00 C,6250.0,2026-04-14,569.35,567.3,10,571.4,10,574.11,5,12,0,0.997,0.0,0.8,0.033,0.209,54.373,29.0,569.259,570.16,3.95,6820.16
CALL,SPXW  260414C06255000,SPXW 04/14/2026 6255.00 C,6255.0,2026-04-14,564.4,562.4,2,566.4,10,302.39,1,1,0,0.997,0.0,0.775,0.037,0.209,54.639,29.0,564.284,565.16,-262.77,6820.16
CALL,SPXW  260414C06260000,SPXW 04/14/2026 6260.00 C,6260.0,2026-04-14,559.4,557.4,2,561.4,10,376.21,2,4,0,0.997,0.0,0.775,0.037,0.209,54.181,29.0,559.284,560.16,-183.95,6820.16
CALL,SPXW  260414C06265000,SPXW 04/14/2026 6265.00 C,6265.0,2026-04-14,554.4,552.4,2,556.4,10,0.0,0,0,0,0.997,0.0,0.775,0.037,0.21,53.724,29.0,554.284,555.16,-555.16,6820.16
CALL,SPXW  260414C06270000,SPXW 04/14/2026 6270.00 C,6270.0,2026-04-14,549.4,547.4,2,551.4,10,335.83,4,3,0,0.997,0.0,0.775,0.037,0.21,53.267,29.0,549.284,550.16,-214.33,6820.16
CALL,SPXW  260414C06275000,SPXW 04/14/2026 6275.00 C,6275.0,2026-04-14,544.4,542.4,2,546.4,10,195.54,1,4,0,0.997,0.0,0.775,0.038,0.21,52.809,29.0,544.284,545.16,-349.62,6820.16
CALL,SPXW  260414C06280000,SPXW 04/14/2026 6280.00 C,6280.0,2026-04-14,539.4,537.4,2,541.4,10,533.78,1,8,0,0.996,0.0,0.75,0.041,0.21,52.983,29.0,539.309,540.16,-6.38,6820.16
CALL,SPXW  260414C06285000,SPXW 04/14/2026 6285.00 C,6285.0,2026-04-14,534.4,532.4,2,536.4,10,173.5,1,1,0,0.996,0.0,0.75,0.042,0.21,52.522,29.0,534.309,535.16,-361.66,6820.16
CALL,SPXW  260414C06290000,SPXW 04/14/2026 6290.00 C,6290.0,2026-04-14,529.4,527.4,2,531.4,10,315.91,1,2,0,0.996,0.0,0.75,0.042,0.21,52.06,29.0,529.309,530.16,-214.25,6820.16
CALL,SPXW  260414C06295000,SPXW 04/14/2026 6295.00 C,6295.0,2026-04-14,524.4,522.4,2,526.4,10,315.5,1,1,0,0.996,0.0,0.75,0.042,0.21,51.599,29.0,524.309,525.16,-209.66,6820.16
CALL,SPXW  260414C06300000,SPXW 04/14/2026 6300.00 C,6300.0,2026-04-14,519.4,517.4,12,521.4,10,326.72,1,18,0,0.996,0.0,0.75,0.043,0.211,51.136,29.0,519.309,520.16,-193.44,6820.16
CALL,SPXW  260414C06305000,SPXW 04/14/2026 6305.00 C,6305.0,2026-04-14,514.4,512.4,12,516.4,10,282.63,1,2,0,0.996,0.0,0.75,0.043,0.211,50.675,29.0,514.309,515.16,-232.53,6820.16
CALL,SPXW  260414C06310000,SPXW 04/14/2026 6310.00 C,6310.0,2026-04-14,509.4,507.4,12,511.4,10,503.85,1,3,0,0.996,0.0,0.75,0.043,0.211,50.213,29.0,509.309,510.16,-6.31,6820.16
CALL,SPXW  260414C06315000,SPXW 04/14/2026 6315.00 C,6315.0,2026-04-14,504.4,502.4,12,506.4,10,295.48,1,4,0,0.996,0.0,0.725,0.047,0.211,50.303,29.0,504.334,505.16,-209.68,6820.16
CALL,SPXW  260414C06320000,SPXW 04/14/2026 6320.00 C,6320.0,2026-04-14,499.4,497.4,12,501.4,10,496.96,1,11,0,0.996,0.0,0.725,0.047,0.211,49.837,29.0,499.334,500.16,-3.2,6820.16
CALL,SPXW  260414C06325000,SPXW 04/14/2026 6325.00 C,6325.0,2026-04-14,494.4,492.4,12,496.4,10,283.7,4,21,0,0.996,0.0,0.725,0.048,0.211,49.371,29.0,494.334,495.16,-211.46,6820.16
CALL,SPXW  260414C06330000,SPXW 04/14/2026 6330.00 C,6330.0,2026-04-14,489.4,487.4,12,491.4,10,198.58,1,17,0,0.996,0.0,0.725,0.048,0.211,48.905,29.0,489.334,490.16,-291.58,6820.16
CALL,SPXW  260414C06335000,SPXW 04/14/2026 6335.00 C,6335.0,2026-04-14,484.4,482.4,12,486.4,10,480.86,1,24,3,0.996,0.0,0.725,0.049,0.212,48.439,29.0,484.334,485.16,-4.3,6820.16
CALL,SPXW  260414C06340000,SPXW 04/14/2026 6340.00 C,6340.0,2026-04-14,479.45,477.5,2,481.4,10,489.76,1,81,0,0.996,0.0,0.725,0.049,0.212,47.973,29.0,479.334,480.16,9.6,6820.16
CALL,SPXW  260414C06345000,SPXW 04/14/2026 6345.00 C,6345.0,2026-04-14,474.45,472.5,2,476.4,10,472.38,1,20,1,0.995,0.0,0.7,0.053,0.212,47.996,29.0,474.36,475.16,-2.78,6820.16
CALL,SPXW  260414C06350000,SPXW 04/14/2026 6350.00 C,6350.0,2026-04-14,469.45,467.5,12,471.4,10,482.49,1,80,0,0.995,0.0,0.7,0.053,0.212,47.526,29.0,469.36,470.16,12.33,6820.16
CALL,SPXW  260414C06355000,SPXW 04/14/2026 6355.00 C,6355.0,2026-04-14,464.45,462.5,12,466.4,10,274.58,2,19,0,0.995,0.0,0.7,0.054,0.212,47.056,29.0,464.36,465.16,-190.58,6820.16
CALL,SPXW  260414C06360000,SPXW 04/14/2026 6360.00 C,6360.0,2026-04-14,459.45,457.5,12,461.4,10,231.13,5,51,0,0.995,0.0,0.7,0.054,0.212,46.586,29.0,459.36,460.16,-229.03,6820.16
CALL,SPXW  260414C06365000,SPXW 04/14/2026 6365.00 C,6365.0,2026-04-14,454.45,452.5,12,456.4,10,126.25,4,9,0,0.995,0.0,0.7,0.055,0.213,46.115,29.0,454.36,455.16,-328.91,6820.16
CALL,SPXW  260414C06370000,SPXW 04/14/2026 6370.00 C,6370.0,2026-04-14,449.45,447.5,12,451.4,10,250.33,2,14,0,0.995,0.0,0.7,0.055,0.213,45.645,29.0,449.36,450.16,-199.83,6820.16
CALL,SPXW  260414C06375000,SPXW 04/14/2026 6375.00 C,6375.0,2026-04-14,444.45,442.5,12,446.4,10,248.93,2,24,0,0.995,0.0,0.7,0.056,0.213,45.174,29.0,444.36,445.16,-196.23,6820.16
CALL,SPXW  260414C06380000,SPXW 04/14/2026 6380.00 C,6380.0,2026-04-14,439.45,437.5,12,441.4,10,442.48,3,42,0,0.995,0.0,0.675,0.06,0.213,45.136,29.0,439.385,440.16,2.32,6820.16
CALL,SPXW  260414C06385000,SPXW 04/14/2026 6385.00 C,6385.0,2026-04-14,434.45,432.5,13,436.4,10,160.0,1,32,0,0.995,0.0,0.675,0.06,0.213,44.661,29.0,434.385,435.16,-275.16,6820.16
CALL,SPXW  260414C06390000,SPXW 04/14/2026 6390.00 C,6390.0,2026-04-14,429.45,427.5,13,431.4,10,206.55,1,14,0,0.994,0.0,0.675,0.061,0.213,44.187,29.0,429.385,430.16,-223.61,6820.16
CALL,SPXW  260414C06395000,SPXW 04/14/2026 6395.00 C,6395.0,2026-04-14,424.5,422.6,11,426.4,10,235.12,1,9,0,0.994,0.0,0.675,0.061,0.213,43.712,29.0,424.385,425.16,-190.04,6820.16
CALL,SPXW  260414C06400000,SPXW 04/14/2026 6400.00 C,6400.0,2026-04-14,419.5,417.6,11,421.4,10,435.44,10,49,0,0.994,0.0,0.65,0.065,0.213,43.63,29.0,419.41,420.16,15.28,6820.16
CALL,SPXW  260414C06405000,SPXW 04/14/2026 6405.00 C,6405.0,2026-04-14,414.5,412.6,11,416.4,11,230.14,2,8,0,0.994,0.0,0.65,0.066,0.214,43.152,29.0,414.41,415.16,-185.02,6820.16
CALL,SPXW  260414C06410000,SPXW 04/14/2026 6410.00 C,6410.0,2026-04-14,409.5,407.6,11,411.4,11,404.02,5,38,5,0.994,0.0,0.65,0.067,0.214,42.674,29.0,409.41,410.16,-6.14,6820.16
CALL,SPXW  260414C06415000,SPXW 04/14/2026 6415.00 C,6415.0,2026-04-14,404.5,402.6,11,406.4,10,398.89,5,15,5,0.994,0.0,0.65,0.067,0.214,42.195,29.0,404.41,405.16,-6.27,6820.16
CALL,SPXW  260414C06420000,SPXW 04/14/2026 6420.00 C,6420.0,2026-04-14,399.5,397.6,11,401.4,11,397.02,2,16,0,0.994,0.0,0.65,0.068,0.214,41.716,29.0,399.41,400.16,-3.14,6820.16
CALL,SPXW  260414C06425000,SPXW 04/14/2026 6425.00 C,6425.0,2026-04-14,394.5,392.6,11,396.4,11,391.8,1,28,0,0.993,0.0,0.625,0.072,0.214,41.592,29.0,394.435,395.16,-3.36,6820.16
CALL,SPXW  260414C06430000,SPXW 04/14/2026 6430.00 C,6430.0,2026-04-14,389.5,387.6,11,391.4,11,150.3,1,13,0,0.993,0.0,0.625,0.073,0.214,41.11,29.0,389.435,390.16,-239.86,6820.16
CALL,SPXW  260414C06435000,SPXW 04/14/2026 6435.00 C,6435.0,2026-04-14,384.5,382.6,13,386.4,11,354.99,1,29,0,0.993,0.0,0.625,0.074,0.214,40.627,29.0,384.435,385.16,-30.17,6820.16
CALL,SPXW  260414C06440000,SPXW 04/14/2026 6440.00 C,6440.0,2026-04-14,379.5,377.6,13,381.4,11,379.28,2,27,8,0.993,0.0,0.625,0.074,0.215,40.145,29.0,379.435,380.16,-0.88,6820.16
CALL,SPXW  260414C06445000,SPXW 04/14/2026 6445.00 C,6445.0,2026-04-14,374.5,372.6,13,376.4,11,372.51,2,13,2,0.993,0.0,0.6,0.079,0.215,39.986,29.0,374.46,375.16,-2.65,6820.16
CALL,SPXW  260414C06450000,SPXW 04/14/2026 6450.00 C,6450.0,2026-04-14,369.55,367.7,11,371.4,11,372.51,12,71,34,0.993,0.0,0.6,0.08,0.215,39.5,29.0,369.46,370.16,2.35,6820.16
CALL,SPXW  260414C06455000,SPXW 04/14/2026 6455.00 C,6455.0,2026-04-14,364.55,362.7,11,366.4,11,316.31,1,19,0,0.992,0.0,0.6,0.08,0.215,39.013,29.0,364.46,365.16,-48.85,6820.16
