contract_type,symbol,description,strike,expiration_date,mark,bid,bid_size,ask,ask_size,last,last_size,open_interest,total_volume,delta,gamma,theta,vega,rho,volatility,theoretical_volatility,theoretical_option_value,intrinsic_value,extrinsic_value,underlying_price
CALL,SPXW  260414C06460000,SPXW 04/14/2026 6460.00 C,6460.0,2026-04-14,362.1,360.3,5,363.9,14,359.45,2,217,2,0.992,0.0,0.623,0.085,0.216,38.913,29.0,361.132,361.87,-2.42,6821.87
CALL,SPXW  260414C06465000,SPXW 04/14/2026 6465.00 C,6465.0,2026-04-14,357.1,355.3,13,358.9,11,373.57,1,33,0,0.992,0.0,0.623,0.086,0.216,38.424,29.0,356.132,356.87,16.7,6821.87
CALL,SPXW  260414C06470000,SPXW 04/14/2026 6470.00 C,6470.0,2026-04-14,352.1,350.3,13,353.9,11,323.01,1,17,0,0.992,0.0,0.623,0.087,0.216,37.934,29.0,351.132,351.87,-28.86,6821.87
CALL,SPXW  260414C06475000,SPXW 04/14/2026 6475.00 C,6475.0,2026-04-14,347.1,345.3,13,348.9,11,316.8,5,10,0,0.991,0.0,0.598,0.091,0.216,37.724,29.0,346.157,346.87,-30.07,6821.87
CALL,SPXW  260414C06480000,SPXW 04/14/2026 6480.00 C,6480.0,2026-04-14,342.1,340.3,13,343.9,11,336.12,2,55,0,0.991,0.0,0.598,0.092,0.216,37.231,29.0,341.157,341.87,-5.75,6821.87
CALL,SPXW  260414C06485000,SPXW 04/14/2026 6485.00 C,6485.0,2026-04-14,337.1,335.3,14,338.9,11,314.51,5,34,5,0.991,0.0,0.573,0.097,0.216,37.0,29.0,336.182,336.87,-22.36,6821.87
CALL,SPXW  260414C06490000,SPXW 04/14/2026 6490.00 C,6490.0,2026-04-14,332.1,330.3,12,333.9,11,327.68,1,28,7,0.991,0.0,0.573,0.098,0.216,36.504,29.0,331.182,331.87,-4.19,6821.87
CALL,SPXW  260414C06495000,SPXW 04/14/2026 6495.00 C,6495.0,2026-04-14,327.1,325.3,12,328.9,11,338.0,1,96,0,0.99,0.0,0.573,0.099,0.217,36.007,29.0,326.182,326.87,11.13,6821.87
CALL,SPXW  260414C06500000,SPXW 04/14/2026 6500.00 C,6500.0,2026-04-14,322.1,320.3,12,323.9,11,331.1,1,57,0,0.99,0.0,0.573,0.1,0.217,35.51,29.0,321.182,321.87,9.23,6821.87
CALL,SPXW  260414C06505000,SPXW 04/14/2026 6505.00 C,6505.0,2026-04-14,317.15,315.4,12,318.9,11,150.2,3,19,0,0.99,0.0,0.548,0.105,0.217,35.255,29.0,316.207,316.87,-166.67,6821.87
CALL,SPXW  260414C06510000,SPXW 04/14/2026 6510.00 C,6510.0,2026-04-14,312.15,310.4,12,313.9,11,307.87,1,29,23,0.989,0.0,0.523,0.11,0.217,34.985,29.0,311.232,311.87,-4.0,6821.87
CALL,SPXW  260414C06515000,SPXW 04/14/2026 6515.00 C,6515.0,2026-04-14,307.15,305.4,12,308.9,11,302.97,1,176,37,0.989,0.0,0.523,0.112,0.217,34.481,29.0,306.232,306.87,-3.9,6821.87
CALL,SPXW  260414C06520000,SPXW 04/14/2026 6520.00 C,6520.0,2026-04-14,302.2,300.4,12,304.0,11,297.68,1,75,6,0.989,0.0,0.523,0.113,0.217,33.977,29.0,301.232,301.87,-4.19,6821.87
CALL,SPXW  260414C06525000,SPXW 04/14/2026 6525.00 C,6525.0,2026-04-14,297.2,295.4,12,299.0,11,292.68,1,163,6,0.988,0.0,0.498,0.118,0.217,33.688,29.0,296.257,296.87,-4.19,6821.87
CALL,SPXW  260414C06530000,SPXW 04/14/2026 6530.00 C,6530.0,2026-04-14,292.25,290.5,12,294.0,11,270.81,1,94,7,0.988,0.0,0.473,0.123,0.217,33.386,29.0,291.282,291.87,-21.06,6821.87
CALL,SPXW  260414C06535000,SPXW 04/14/2026 6535.00 C,6535.0,2026-04-14,287.25,285.5,12,289.0,11,282.15,1,101,2,0.988,0.0,0.473,0.125,0.217,32.876,29.0,286.282,286.87,-4.72,6821.87
CALL,SPXW  260414C06540000,SPXW 04/14/2026 6540.00 C,6540.0,2026-04-14,282.25,280.5,12,284.0,11,253.96,1,57,20,0.987,0.0,0.448,0.13,0.217,32.56,29.0,281.306,281.87,-27.91,6821.87
CALL,SPXW  260414C06545000,SPXW 04/14/2026 6545.00 C,6545.0,2026-04-14,277.25,275.5,12,279.0,11,277.71,2,30,20,0.986,0.0,0.422,0.136,0.217,32.236,29.0,276.332,276.87,0.84,6821.87
CALL,SPXW  260414C06550000,SPXW 04/14/2026 6550.00 C,6550.0,2026-04-14,272.25,270.5,15,274.0,15,271.52,1,443,27,0.986,0.0,0.422,0.137,0.217,31.719,29.0,271.332,271.87,-0.35,6821.87
CALL,SPXW  260414C06555000,SPXW 04/14/2026 6555.00 C,6555.0,2026-04-14,267.35,265.6,12,269.1,12,237.23,20,60,20,0.986,0.0,0.397,0.143,0.217,31.378,29.0,266.357,266.87,-29.64,6821.87
CALL,SPXW  260414C06560000,SPXW 04/14/2026 6560.00 C,6560.0,2026-04-14,262.35,260.6,12,264.1,12,256.13,1,80,2,0.985,0.0,0.373,0.149,0.217,31.028,29.0,261.382,261.87,-5.74,6821.87
CALL,SPXW  260414C06565000,SPXW 04/14/2026 6565.00 C,6565.0,2026-04-14,257.35,255.6,12,259.1,12,230.15,1,73,1,0.984,0.0,0.348,0.154,0.217,30.668,29.0,256.407,256.87,-26.72,6821.87
CALL,SPXW  260414C06570000,SPXW 04/14/2026 6570.00 C,6570.0,2026-04-14,252.4,250.7,12,254.1,12,245.0,10,73,13,0.984,0.0,0.323,0.16,0.217,30.3,29.0,251.432,251.87,-6.87,6821.87
CALL,SPXW  260414C06575000,SPXW 04/14/2026 6575.00 C,6575.0,2026-04-14,247.45,245.7,15,249.2,15,223.51,1,694,7,0.982,0.0,0.273,0.17,0.217,30.071,29.0,246.482,246.87,-23.36,6821.87
CALL,SPXW  260414C06580000,SPXW 04/14/2026 6580.00 C,6580.0,2026-04-14,242.45,240.7,12,244.2,12,242.84,1,137,15,0.982,0.0,0.248,0.176,0.217,29.681,29.0,241.507,241.87,0.97,6821.87
CALL,SPXW  260414C06585000,SPXW 04/14/2026 6585.00 C,6585.0,2026-04-14,237.5,235.8,12,239.2,12,226.04,10,35,10,0.981,0.0,0.223,0.182,0.217,29.283,29.0,236.532,236.87,-10.83,6821.87
CALL,SPXW  260414C06590000,SPXW 04/14/2026 6590.00 C,6590.0,2026-04-14,232.5,230.8,12,234.2,12,228.69,1,177,4,0.98,0.0,0.173,0.192,0.217,29.009,29.0,231.582,231.87,-3.18,6821.87
CALL,SPXW  260414C06595000,SPXW 04/14/2026 6595.00 C,6595.0,2026-04-14,227.6,225.9,12,229.3,12,201.96,2,141,5,0.979,0.0,0.123,0.202,0.217,28.717,29.0,226.632,226.87,-24.91,6821.87
CALL,SPXW  260414C06600000,SPXW 04/14/2026 6600.00 C,6600.0,2026-04-14,222.6,220.9,16,224.3,15,217.98,1,301,26,0.977,0.0,0.073,0.212,0.217,28.408,29.0,221.682,221.87,-3.89,6821.87
CALL,SPXW  260414C06605000,SPXW 04/14/2026 6605.00 C,6605.0,2026-04-14,217.7,216.0,13,219.4,12,214.52,15,131,0,0.976,0.001,0.023,0.222,0.217,28.083,29.0,216.732,216.87,-2.35,6821.87
CALL,SPXW  260414C06610000,SPXW 04/14/2026 6610.00 C,6610.0,2026-04-14,212.7,211.0,13,214.4,12,211.01,1,140,6,0.975,0.001,-0.027,0.233,0.217,27.745,29.0,211.782,211.87,-0.86,6821.87
CALL,SPXW  260414C06615000,SPXW 04/14/2026 6615.00 C,6615.0,2026-04-14,207.8,206.1,13,209.5,12,203.18,1,113,29,0.973,0.001,-0.077,0.243,0.217,27.391,29.0,206.832,206.87,-3.69,6821.87
CALL,SPXW  260414C06620000,SPXW 04/14/2026 6620.00 C,6620.0,2026-04-14,202.9,201.2,13,204.6,12,180.64,4,86,4,0.971,0.001,-0.152,0.257,0.216,27.122,29.0,201.907,201.87,-21.23,6821.87
CALL,SPXW  260414C06625000,SPXW 04/14/2026 6625.00 C,6625.0,2026-04-14,197.9,196.2,13,199.6,12,173.53,1,138,8,0.97,0.001,-0.227,0.271,0.216,26.832,29.0,196.982,196.87,-23.34,6821.87
CALL,SPXW  260414C06630000,SPXW 04/14/2026 6630.00 C,6630.0,2026-04-14,193.0,191.3,13,194.7,12,190.94,1,138,9,0.967,0.001,-0.327,0.288,0.216,26.608,29.0,192.082,191.87,-0.93,6821.87
CALL,SPXW  260414C06635000,SPXW 04/14/2026 6635.00 C,6635.0,2026-04-14,188.1,186.4,13,189.8,12,179.67,1,91,1,0.965,0.001,-0.402,0.302,0.215,26.275,29.0,187.157,186.87,-7.2,6821.87
CALL,SPXW  260414C06640000,SPXW 04/14/2026 6640.00 C,6640.0,2026-04-14,183.2,181.5,13,184.9,11,177.62,1,155,2,0.963,0.001,-0.502,0.32,0.215,26.003,29.0,182.257,181.87,-4.25,6821.87
CALL,SPXW  260414C06645000,SPXW 04/14/2026 6645.00 C,6645.0,2026-04-14,178.3,176.6,13,180.0,11,174.7,5,52,31,0.96,0.001,-0.602,0.337,0.215,25.707,29.0,177.357,176.87,-2.17,6821.87
CALL,SPXW  260414C06650000,SPXW 04/14/2026 6650.00 C,6650.0,2026-04-14,173.4,171.7,16,175.1,14,169.85,5,544,47,0.958,0.001,-0.702,0.355,0.214,25.389,29.0,172.457,171.87,-2.02,6821.87
CALL,SPXW  260414C06655000,SPXW 04/14/2026 6655.00 C,6655.0,2026-04-14,168.5,166.8,13,170.2,11,165.7,12,72,12,0.955,0.001,-0.827,0.375,0.214,25.117,29.0,167.582,166.87,-1.17,6821.87
CALL,SPXW  260414C06660000,SPXW 04/14/2026 6660.00 C,6660.0,2026-04-14,163.65,162.0,16,165.3,14,160.2,5,816,113,0.952,0.001,-0.952,0.396,0.213,24.818,29.0,162.707,161.87,-1.67,6821.87
CALL,SPXW  260414C06665000,SPXW 04/14/2026 6665.00 C,6665.0,2026-04-14,158.75,157.1,14,160.4,11,135.1,7,183,100,0.948,0.001,-1.077,0.417,0.213,24.496,29.0,157.832,156.87,-21.77,6821.87
CALL,SPXW  260414C06670000,SPXW 04/14/2026 6670.00 C,6670.0,2026-04-14,153.95,152.3,18,155.6,14,150.55,5,293,38,0.945,0.001,-1.226,0.441,0.212,24.208,29.0,152.982,151.87,-1.32,6821.87
CALL,SPXW  260414C06675000,SPXW 04/14/2026 6675.00 C,6675.0,2026-04-14,149.1,147.4,14,150.8,11,146.35,12,97,14,0.941,0.001,-1.401,0.467,0.211,23.947,29.0,148.158,146.87,-0.52,6821.87
CALL,SPXW  260414C06680000,SPXW 04/14/2026 6680.00 C,6680.0,2026-04-14,144.25,142.6,18,145.9,14,143.34,3,215,20,0.936,0.001,-1.575,0.493,0.21,23.654,29.0,143.332,141.87,1.47,6821.87
CALL,SPXW  260414C06685000,SPXW 04/14/2026 6685.00 C,6685.0,2026-04-14,139.45,137.8,14,141.1,11,135.43,2,50,2,0.931,0.001,-1.775,0.522,0.209,23.381,29.0,138.532,136.87,-1.44,6821.87
CALL,SPXW  260414C06690000,SPXW 04/14/2026 6690.00 C,6690.0,2026-04-14,134.65,133.0,18,136.3,14,131.29,1,608,26,0.926,0.002,-1.998,0.553,0.208,23.122,29.0,133.757,131.87,-0.58,6821.87
CALL,SPXW  260414C06695000,SPXW 04/14/2026 6695.00 C,6695.0,2026-04-14,129.85,128.2,14,131.5,11,124.61,1,107,10,0.922,0.002,-2.172,0.579,0.207,22.743,29.0,128.932,126.87,-2.26,6821.87
CALL,SPXW  260414C06700000,SPXW 04/14/2026 6700.00 C,6700.0,2026-04-14,125.15,123.5,18,126.8,14,123.25,5,1530,73,0.916,0.002,-2.42,0.612,0.206,22.464,29.0,124.182,121.87,1.38,6821.87
CALL,SPXW  260414C06705000,SPXW 04/14/2026 6705.00 C,6705.0,2026-04-14,120.35,118.7,15,122.0,11,116.51,2,65,11,0.909,0.002,-2.668,0.645,0.205,22.15,29.0,119.432,116.87,-0.36,6821.87
CALL,SPXW  260414C06710000,SPXW 04/14/2026 6710.00 C,6710.0,2026-04-14,115.65,114.0,19,117.3,14,113.1,1,521,86,0.902,0.002,-2.964,0.682,0.203,21.878,29.0,114.732,111.87,1.23,6821.87
CALL,SPXW  260414C06715000,SPXW 04/14/2026 6715.00 C,6715.0,2026-04-14,110.95,109.3,15,112.6,11,106.69,1,14,62,0.895,0.002,-3.258,0.719,0.202,21.568,29.0,110.032,106.87,-0.18,6821.87
CALL,SPXW  260414C06720000,SPXW 04/14/2026 6720.00 C,6720.0,2026-04-14,106.3,104.7,20,107.9,14,104.4,1,245,14,0.888,0.002,-3.552,0.755,0.2,21.223,29.0,105.332,101.87,2.53,6821.87
CALL,SPXW  260414C06725000,SPXW 04/14/2026 6725.00 C,6725.0,2026-04-14,101.65,100.0,19,103.3,14,92.24,5,412,16,0.879,0.002,-3.892,0.795,0.199,20.908,29.0,100.682,96.87,-4.63,6821.87
CALL,SPXW  260414C06730000,SPXW 04/14/2026 6730.00 C,6730.0,2026-04-14,97.2,96.1,14,98.3,13,93.34,1,195,59,0.87,0.003,-4.279,0.838,0.197,20.614,29.0,96.082,91.87,1.47,6821.87
CALL,SPXW  260414C06735000,SPXW 04/14/2026 6735.00 C,6735.0,2026-04-14,92.7,91.4,10,94.0,11,93.8,10,56,33,0.86,0.003,-4.656,0.88,0.194,20.278,29.0,91.477,86.87,6.93,6821.87
CALL,SPXW  260414C06740000,SPXW 04/14/2026 6740.00 C,6740.0,2026-04-14,88.0,87.0,16,89.0,13,82.59,1,206,73,0.849,0.003,-5.087,0.925,0.192,19.959,29.0,86.932,81.87,0.72,6821.87
CALL,SPXW  260414C06745000,SPXW 04/14/2026 6745.00 C,6745.0,2026-04-14,83.75,82.5,13,85.0,11,79.0,3,33,10,0.838,0.003,-5.548,0.972,0.19,19.645,29.0,82.427,76.87,2.13,6821.87
CALL,SPXW  260414C06750000,SPXW 04/14/2026 6750.00 C,6750.0,2026-04-14,79.25,78.0,17,80.5,14,77.3,1,595,55,0.826,0.003,-6.005,1.018,0.187,19.289,29.0,77.927,71.87,5.43,6821.87
CALL,SPXW  260414C06755000,SPXW 04/14/2026 6755.00 C,6755.0,2026-04-14,74.55,73.6,13,75.5,10,68.72,1,91,13,0.812,0.004,-6.496,1.065,0.184,18.934,29.0,73.477,66.87,1.85,6821.87
CALL,SPXW  260414C06760000,SPXW 04/14/2026 6760.00 C,6760.0,2026-04-14,70.0,69.3,7,70.7,3,68.47,1,464,45,0.798,0.004,-7.06,1.116,0.181,18.622,29.0,69.125,61.87,6.6,6821.87
CALL,SPXW  260414C06765000,SPXW 04/14/2026 6765.00 C,6765.0,2026-04-14,65.65,65.0,3,66.3,3,64.75,1,63,71,0.782,0.004,-7.604,1.165,0.177,18.258,29.0,64.776,56.87,7.88,6821.87
CALL,SPXW  260414C06770000,SPXW 04/14/2026 6770.00 C,6770.0,2026-04-14,61.35,60.7,7,62.0,3,59.71,1,387,182,0.766,0.004,-8.162,1.214,0.174,17.883,29.0,60.477,51.87,7.84,6821.87
CALL,SPXW  260414C06775000,SPXW 04/14/2026 6775.00 C,6775.0,2026-04-14,57.2,56.6,7,57.8,3,56.81,2,320,236,0.747,0.005,-8.812,1.266,0.17,17.576,29.0,56.333,46.87,9.94,6821.87
CALL,SPXW  260414C06780000,SPXW 04/14/2026 6780.00 C,6780.0,2026-04-14,53.1,52.5,17,53.7,12,53.25,1,466,311,0.727,0.005,-9.404,1.315,0.165,17.203,29.0,52.183,41.87,11.38,6821.87
CALL,SPXW  260414C06785000,SPXW 04/14/2026 6785.00 C,6785.0,2026-04-14,49.05,48.5,13,49.6,9,49.2,1,103,192,0.706,0.005,-10.008,1.363,0.161,16.843,29.0,48.132,36.87,12.33,6821.87
CALL,SPXW  260414C06790000,SPXW 04/14/2026 6790.00 C,6790.0,2026-04-14,45.05,44.9,10,45.2,3,43.55,1,691,709,0.683,0.005,-10.563,1.409,0.156,16.452,29.0,44.132,31.87,11.68,6821.87
CALL,SPXW  260414C06795000,SPXW 04/14/2026 6795.00 C,6795.0,2026-04-14,41.2,41.1,11,41.3,4,41.5,1,476,670,0.658,0.006,-11.153,1.453,0.15,16.13,29.0,40.332,26.87,14.63,6821.87
CALL,SPXW  260414C06800000,SPXW 04/14/2026 6800.00 C,6800.0,2026-04-14,37.45,37.3,16,37.6,5,37.2,4,1386,857,0.632,0.006,-11.667,1.492,0.144,15.797,29.0,36.632,21.87,15.33,6821.87
CALL,SPXW  260414C06805000,SPXW 04/14/2026 6805.00 C,6805.0,2026-04-14,33.85,33.7,17,34.0,6,32.55,1,275,494,0.603,0.006,-12.069,1.526,0.137,15.447,29.0,33.032,16.87,15.68,6821.87
CALL,SPXW  260414C06810000,SPXW 04/14/2026 6810.00 C,6810.0,2026-04-14,30.4,30.3,15,30.5,7,29.6,2,690,883,0.573,0.007,-12.316,1.552,0.131,15.071,29.0,29.523,11.87,17.73,6821.87
CALL,SPXW  260414C06815000,SPXW 04/14/2026 6815.00 C,6815.0,2026-04-14,27.1,27.0,15,27.2,12,27.0,1,314,983,0.541,0.007,-12.437,1.571,0.123,14.732,29.0,26.223,6.87,20.13,6821.87
CALL,SPXW  260414C06820000,SPXW 04/14/2026 6820.00 C,6820.0,2026-04-14,23.95,23.8,40,24.1,25,24.1,1,788,1581,0.507,0.007,-12.359,1.579,0.116,14.386,29.0,23.083,1.87,22.23,6821.87
CALL,SPXW  260414C06825000,SPXW 04/14/2026 6825.00 C,6825.0,2026-04-14,21.0,20.9,27,21.1,14,21.1,2,688,1152,0.472,0.007,-12.53,1.575,0.108,14.573,29.0,20.941,-3.13,24.23,6821.87
CALL,SPXW  260414C06830000,SPXW 04/14/2026 6830.00 C,6830.0,2026-04-14,18.25,18.1,46,18.4,34,18.12,4,588,850,0.436,0.007,-12.026,1.559,0.1,14.258,29.0,18.191,-8.13,26.25,6821.87
CALL,SPXW  260414C06835000,SPXW 04/14/2026 6835.00 C,6835.0,2026-04-14,15.7,15.6,37,15.8,8,15.7,1,248,516,0.4,0.007,-11.341,1.529,0.091,13.985,29.0,15.7,-13.13,28.83,6821.87
CALL,SPXW  260414C06840000,SPXW 04/14/2026 6840.00 C,6840.0,2026-04-14,13.4,13.3,40,13.5,18,13.4,10,902,829,0.363,0.007,-10.455,1.485,0.083,13.715,29.0,13.4,-18.13,31.53,6821.87
CALL,SPXW  260414C06845000,SPXW 04/14/2026 6845.00 C,6845.0,2026-04-14,11.4,11.3,26,11.5,54,11.36,10,214,598,0.326,0.007,-9.411,1.426,0.074,13.445,29.0,11.3,-23.13,34.49,6821.87
CALL,SPXW  260414C06850000,SPXW 04/14/2026 6850.00 C,6850.0,2026-04-14,9.5,9.4,91,9.6,12,9.5,1,2211,2522,0.29,0.007,-8.334,1.355,0.066,13.248,29.0,9.5,-28.13,37.63,6821.87
CALL,SPXW  260414C06855000,SPXW 04/14/2026 6855.00 C,6855.0,2026-04-14,7.95,7.9,40,8.0,9,7.6,2,220,722,0.255,0.006,-7.219,1.272,0.058,13.059,29.0,7.9,-33.13,40.73,6821.87
CALL,SPXW  260414C06860000,SPXW 04/14/2026 6860.00 C,6860.0,2026-04-14,6.6,6.5,96,6.7,113,6.63,20,447,1048,0.224,0.006,-6.208,1.183,0.051,12.964,29.0,6.596,-38.13,44.76,6821.87
CALL,SPXW  260414C06865000,SPXW 04/14/2026 6865.00 C,6865.0,2026-04-14,5.45,5.4,74,5.5,8,5.37,1,187,962,0.194,0.005,-5.237,1.088,0.044,12.862,29.0,5.446,-43.13,48.5,6821.87
CALL,SPXW  260414C06870000,SPXW 04/14/2026 6870.00 C,6870.0,2026-04-14,4.5,4.4,127,4.6,100,4.3,2,260,923,0.167,0.005,-4.387,0.991,0.038,12.807,29.0,4.496,-48.13,52.43,6821.87
CALL,SPXW  260414C06875000,SPXW 04/14/2026 6875.00 C,6875.0,2026-04-14,3.7,3.6,143,3.8,99,3.61,1,1919,2178,0.143,0.004,-3.641,0.895,0.033,12.772,29.0,3.696,-53.13,56.74,6821.87
CALL,SPXW  260414C06880000,SPXW 04/14/2026 6880.00 C,6880.0,2026-04-14,3.05,3.0,146,3.1,12,3.1,1,335,1512,0.122,0.004,-3.019,0.802,0.028,12.778,29.0,3.046,-58.13,61.23,6821.87
CALL,SPXW  260414C06885000,SPXW 04/14/2026 6885.00 C,6885.0,2026-04-14,2.55,2.5,117,2.6,136,2.37,1,177,803,0.105,0.004,-2.536,0.72,0.024,12.859,29.0,2.55,-63.13,65.5,6821.87
CALL,SPXW  260414C06890000,SPXW 04/14/2026 6890.00 C,6890.0,2026-04-14,2.1,2.05,145,2.15,55,2.05,5,341,1003,0.089,0.003,-2.094,0.638,0.02,12.901,29.0,2.1,-68.13,70.18,6821.87
CALL,SPXW  260414C06895000,SPXW 04/14/2026 6895.00 C,6895.0,2026-04-14,1.75,1.7,218,1.8,55,1.7,1,267,481,0.076,0.003,-1.747,0.566,0.017,12.995,29.0,1.75,-73.13,74.83,6821.87
CALL,SPXW  260414C06900000,SPXW 04/14/2026 6900.00 C,6900.0,2026-04-14,1.48,1.45,26,1.5,31,1.5,1,2137,1199,0.065,0.002,-1.473,0.503,0.015,13.13,29.0,1.475,-78.13,79.63,6821.87
CALL,SPXW  260414C06905000,SPXW 04/14/2026 6905.00 C,6905.0,2026-04-14,1.23,1.2,87,1.25,2,1.2,1,299,563,0.055,0.002,-1.224,0.442,0.013,13.227,29.0,1.225,-83.13,84.33,6821.87
CALL,SPXW  260414C06910000,SPXW 04/14/2026 6910.00 C,6910.0,2026-04-14,1.02,1.0,136,1.05,2,0.97,1,886,641,0.047,0.002,-1.025,0.389,0.011,13.351,29.0,1.025,-88.13,89.1,6821.87
CALL,SPXW  260414C06915000,SPXW 04/14/2026 6915.00 C,6915.0,2026-04-14,0.9,0.85,54,0.95,245,0.85,3,233,999,0.041,0.002,-0.875,0.345,0.009,13.528,29.0,0.875,-93.13,93.98,6821.87
CALL,SPXW  260414C06920000,SPXW 04/14/2026 6920.00 C,6920.0,2026-04-14,0.75,0.7,158,0.8,207,0.72,1,266,385,0.034,0.001,-0.725,0.3,0.008,13.631,29.0,0.725,-98.13,98.85,6821.87
CALL,SPXW  260414C06925000,SPXW 04/14/2026 6925.00 C,6925.0,2026-04-14,0.65,0.6,140,0.7,300,0.61,1,1858,601,0.03,0.001,-0.625,0.267,0.007,13.832,29.0,0.625,-103.13,103.74,6821.87
CALL,SPXW  260414C06930000,SPXW 04/14/2026 6930.00 C,6930.0,2026-04-14,0.55,0.5,179,0.6,271,0.55,2,209,227,0.025,0.001,-0.525,0.233,0.006,13.968,29.0,0.525,-108.13,108.68,6821.87
CALL,SPXW  260414C06935000,SPXW 04/14/2026 6935.00 C,6935.0,2026-04-14,0.48,0.45,3,0.5,194,0.45,1,325,739,0.023,0.001,-0.475,0.213,0.005,14.27,29.0,0.475,-113.13,113.58,6821.87
CALL,SPXW  260414C06940000,SPXW 04/14/2026 6940.00 C,6940.0,2026-04-14,0.4,0.35,189,0.45,282,0.4,1,1735,1767,0.019,0.001,-0.4,0.186,0.004,14.406,29.0,0.4,-118.13,118.53,6821.87
CALL,SPXW  260414C06945000,SPXW 04/14/2026 6945.00 C,6945.0,2026-04-14,0.35,0.3,192,0.4,310,0.33,500,292,2218,0.017,0.001,-0.35,0.166,0.004,14.625,29.0,0.35,-123.13,123.46,6821.87
CALL,SPXW  260414C06950000,SPXW 04/14/2026 6950.00 C,6950.0,2026-04-14,0.3,0.25,318,0.35,314,0.3,5,7078,9172,0.015,0.001,-0.3,0.146,0.003,14.796,29.0,0.3,-128.13,128.43,6821.87
CALL,SPXW  260414C06955000,SPXW 04/14/2026 6955.00 C,6955.0,2026-04-14,0.25,0.2,326,0.3,269,0.3,10,466,85,0.012,0.001,-0.25,0.126,0.003,14.909,29.0,0.25,-133.13,133.43,6821.87
CALL,SPXW  260414C06960000,SPXW 04/14/2026 6960.00 C,6960.0,2026-04-14,0.18,0.15,534,0.2,80,0.17,1,5148,376,0.009,0.0,-0.175,0.096,0.002,14.699,29.0,0.175,-138.13,138.3,6821.87
CALL,SPXW  260414C06965000,SPXW 04/14/2026 6965.00 C,6965.0,2026-04-14,0.2,0.15,307,0.25,324,0.22,1,257,2698,0.01,0.0,-0.2,0.103,0.002,15.409,29.0,0.2,-143.13,143.35,6821.87
CALL,SPXW  260414C06970000,SPXW 04/14/2026 6970.00 C,6970.0,2026-04-14,0.18,0.15,46,0.2,201,0.2,1,196,98,0.009,0.0,-0.175,0.092,0.002,15.61,29.0,0.175,-148.13,148.33,6821.87
CALL,SPXW  260414C06975000,SPXW 04/14/2026 6975.00 C,6975.0,2026-04-14,0.13,0.1,546,0.15,93,0.15,22,1947,88,0.006,0.0,-0.125,0.071,0.001,15.435,29.0,0.125,-153.13,153.28,6821.87
CALL,SPXW  260414C06980000,SPXW 04/14/2026 6980.00 C,6980.0,2026-04-14,0.13,0.1,376,0.15,136,0.12,1,377,191,0.006,0.0,-0.125,0.069,0.001,15.872,29.0,0.125,-158.13,158.25,6821.87
CALL,SPXW  260414C06985000,SPXW 04/14/2026 6985.00 C,6985.0,2026-04-14,0.13,0.1,147,0.15,168,0.16,1,135,36,0.006,0.0,-0.125,0.068,0.001,16.307,29.0,0.125,-163.13,163.29,6821.87
CALL,SPXW  260414C06990000,SPXW 04/14/2026 6990.00 C,6990.0,2026-04-14,0.13,0.1,53,0.15,165,0.15,10,439,87,0.006,0.0,-0.125,0.066,0.001,16.741,29.0,0.125,-168.13,168.28,6821.87
CALL,SPXW  260414C06995000,SPXW 04/14/2026 6995.00 C,6995.0,2026-04-14,0.1,0.05,830,0.15,208,0.15,1,217,47,0.005,0.0,-0.1,0.055,0.001,16.756,29.0,0.1,-173.13,173.28,6821.87
CALL,SPXW  260414C07000000,SPXW 04/14/2026 7000.00 C,7000.0,2026-04-14,0.1,0.05,713,0.15,462,0.12,10,2606,724,0.005,0.0,-0.1,0.054,0.001,17.178,29.0,0.1,-178.13,178.25,6821.87
CALL,SPXW  260414C07005000,SPXW 04/14/2026 7005.00 C,7005.0,2026-04-14,0.1,0.05,785,0.15,411,0.12,1,190,39,0.005,0.0,-0.1,0.053,0.001,17.598,29.0,0.1,-183.13,183.25,6821.87
CALL,SPXW  260414C07010000,SPXW 04/14/2026 7010.00 C,7010.0,2026-04-14,0.1,0.05,531,0.15,464,0.12,1,240,12,0.004,0.0,-0.1,0.052,0.001,18.018,29.0,0.1,-188.13,188.25,6821.87
CALL,SPXW  260414C07015000,SPXW 04/14/2026 7015.00 C,7015.0,2026-04-14,0.13,0.1,1,0.15,494,0.07,2,149,5,0.005,0.0,-0.125,0.06,0.001,18.886,29.0,0.125,-193.13,193.2,6821.87
CALL,SPXW  260414C07020000,SPXW 04/14/2026 7020.00 C,7020.0,2026-04-14,0.08,0.05,455,0.1,124,0.1,1,1012,588,0.003,0.0,-0.075,0.041,0.001,18.301,29.0,0.075,-198.13,198.23,6821.87
CALL,SPXW  260414C07025000,SPXW 04/14/2026 7025.00 C,7025.0,2026-04-14,0.1,0.05,467,0.15,576,0.15,1,1049,551,0.004,0.0,-0.1,0.049,0.001,19.269,29.0,0.1,-203.13,203.28,6821.87
CALL,SPXW  260414C07030000,SPXW 04/14/2026 7030.00 C,7030.0,2026-04-14,0.08,0.05,315,0.1,94,0.07,20,836,614,0.003,0.0,-0.075,0.039,0.001,19.112,29.0,0.075,-208.13,208.2,6821.87
